,first,second,first_index,second_index,C1,N1,E1,C2,N2,E2,dist
3042,"You have the memory of an elephant, but you must learn to forgive and forget past hurts.",you hate getting your hands dirty.,47,82,0.13962429541090615,0.8426457623142812,0.01772993643859679,0.09303740023485556,0.9029632437268692,0.003999398861888064,0.497795168910997
3043,"You have the memory of an elephant, but you must learn to forgive and forget past hurts.","At times you can be lazy, hoping or expecting someone else to do the dirty work.",47,83,0.0021824640566209504,0.9939093857772378,0.003908144709958293,0.48040281177429994,0.5161557727081203,0.0034413212551749643,0.49804165361373737
3044,"You have the memory of an elephant, but you must learn to forgive and forget past hurts.","Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.",47,84,0.0026877056089135835,0.9639788315328476,0.033333482605116864,0.1334313370748538,0.8636097069662498,0.002958863946065161,0.48328834301322704
3045,"You have the memory of an elephant, but you must learn to forgive and forget past hurts.","Guard against possessiveness, jealousy, and taking the easy way out in your relationships.",47,85,0.1819311727980672,0.7633842410121321,0.05468458234812505,0.2860816679156694,0.7079708126065828,0.005947612525795835,0.4665770282483658
3046,"You have the memory of an elephant, but you must learn to forgive and forget past hurts.",You aim to please in practical ways.,47,86,0.01236126454291893,0.9446286008088725,0.04301025227364115,0.16075722074916907,0.8348381251056889,0.004404674646151572,0.47822571877392117
3047,"You have the memory of an elephant, but you must learn to forgive and forget past hurts.",You aim to please in earthy ways.,47,87,0.032016229071235365,0.9458996791441924,0.0220840882026081,0.1462585613709766,0.8499884073709423,0.003753015828113536,0.4885927383559646
3048,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.","You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",48,49,0.00046807521400242297,0.996168818650388,0.0033629290247066505,0.03763433192762212,0.7983721894083401,0.16399352662336394,0.49831774776912846
3049,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,48,50,0.00115670773640183,0.9967841469643256,0.0020590135329983366,0.8127212756708435,0.1434678328606002,0.04381094910090425,0.4989693008800435
3050,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",Exercise is a good way to release this tension.,48,51,0.0008985424096315501,0.9976157999167375,0.0014854404476765714,0.13139036511632105,0.5933220414673418,0.27528756248230296,0.499256611648718
3051,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.","You are clever, witty, and always have a joke or comeback ready for any situation.",48,52,0.0005403229384017078,0.9903735155333954,0.009086045786584734,0.00500772323883441,0.7082603524699626,0.2867319770496912,0.49545452055379563
3052,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.,48,53,0.000887414557342003,0.9969624017960671,0.002150011669624961,0.038950381615601284,0.6987220405823803,0.2623275541769403,0.4989240391568317
3053,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You are quick to grasp new concepts.,48,54,0.0009661493996988703,0.7528399337867385,0.2461938600415463,0.003145769277219704,0.8652362042236784,0.13161808226271604,0.4339832892093841
3054,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You are equally quick to lose interest in an idea or project once your curiosity has been satisfied.,48,55,0.002720801207929983,0.9965199131245948,0.000759373160461571,0.6050727037146705,0.32493119968986856,0.06999607829024712,0.49961927758306784
3055,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You like to taste a little bit of everything.,48,56,0.0007597799046678505,0.99708078061454,0.0021594138231436086,0.0203481965455925,0.6718888182369559,0.3077630245893995,0.49891947209731746
3056,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",concentration and disciplined study are not your strong points.,48,57,0.0037722168362430493,0.8351072718052455,0.16112045786206058,0.7127814908744684,0.2792273537626077,0.007991112159741316,0.41913472539262314
3057,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You are handy with your hands.,48,58,0.01705168078673485,0.9614303984439788,0.02151794797071556,0.041713123500058256,0.7613697424724086,0.1969170742294176,0.48905438518249594
3058,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You may be ambidextrous or mechanically inclined.,48,59,0.0015477662798022652,0.986304517665726,0.01214756657147347,0.07770130381344967,0.8505415260480467,0.07175714551838208,0.49391680043376646
3059,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",Debate and argument appeal to you.,48,60,0.0014193474436867534,0.9871608472829356,0.011419938427570114,0.027068185182528525,0.8316728219957867,0.14125902798885515,0.49428191559912465
3060,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.,48,61,0.003696485442017093,0.9795751515758294,0.016728442970498438,0.5673390341388582,0.3980655753796211,0.03459541307225145,0.4916047462530154
3061,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.","This is the jack-of-all-trades, master-of-none position.",48,62,0.013826806797731656,0.966057587901802,0.02011564535194041,0.013409122364015444,0.7924899802209566,0.19410081421491726,0.48980116034706617
3062,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.","There is danger, then, of superficiality.",48,63,0.003243824218725032,0.9944370131237612,0.0023188945458008877,0.3293703958908368,0.5504384936694676,0.1201910631679689,0.49883677913120045
3063,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.","Control of thought, word, and action is necessary in order to be successful.",48,64,0.4124297553435154,0.5768224755022884,0.010747736831738979,0.5100303692555207,0.472826664382571,0.01714303106434962,0.4908540829622341
3064,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.","Find your focus, stay with it and develop perseverance.",48,65,0.5900733793543488,0.39041455027117605,0.019512167505039785,0.31655076537544946,0.6429920154402567,0.04045722667273959,0.4704021716757931
3065,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.","Journalism, speaking, teaching, sales, advertising, or writing may appeal to you.",48,66,0.0004884917640384959,0.9962847279084704,0.003226892695388973,0.012636543125798908,0.907037817518246,0.08032559202543488,0.4983857652933342
3066,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.","Mentally restless, you may change jobs or locations frequently, or do work that involves movement, travel, and variety.",48,67,0.005854297783457782,0.7119163402011469,0.28222944220503904,0.07113316540183327,0.4650425783223074,0.4638243323520997,0.3580542978707089
3067,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You grasp concepts easily.,48,68,0.0012160223398084017,0.9245456738399308,0.07423823043416007,0.01360833389635179,0.8742224686759447,0.1121691543825508,0.4628356894236717
3068,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You may become impatient with those who do n't learn as quickly.,48,69,0.0014880613910919762,0.9975211400516548,0.0009908854684383107,0.281215477156164,0.6048188944165629,0.11396569079053966,0.4995038189610575
3069,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.","If you have Venus in Taurus, in love affairs you are generally loyal, especially if your partner is demonstrative and affectionate.",48,70,0.2739649171437449,0.719596352261096,0.006438708371663489,0.7616994626874147,0.2331311778351091,0.005169302515829972,0.7616994626874147
3070,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.","If you have Venus in Taurus, in love affairs you are generally steady, especially if your partner is demonstrative and affectionate.",48,71,0.21427717210688565,0.7817029798526582,0.004019770314164765,0.7880749805171633,0.20724976796582986,0.004675329546754919,0.7880749805171633
3071,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You are oriented towards the sensual side of life in everything you do.,48,72,0.0026805765800651713,0.9898780164137786,0.007441307730275997,0.011728493874015396,0.7240122076821986,0.26425922815464425,0.4962693454593079
3072,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",it may show through too much weight.,48,73,0.0018173789471223395,0.99706604192333,0.0011166273446067837,0.20767604004284135,0.5100018242862754,0.2823221140149427,0.4994406698398071
3073,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You are tremendously responsive to beauty.,48,74,0.0219813133419941,0.972526901133714,0.0054917055282211,0.0783565727546181,0.7678641010307576,0.15377936924767402,0.4971924330013696
3074,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You are tremendously responsive to physical appearances.,48,75,0.20262996487244853,0.7778337096767175,0.019536345288711676,0.3634844794033613,0.5993048821476494,0.037210691503632015,0.4877495115554855
3075,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",the physical attractiveness of your partner is very important to you.,48,76,0.09033673918633582,0.8719890715022119,0.03767420089790095,0.1343051487349478,0.6918711690296939,0.17382362624444694,0.4792922271125122
3076,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You enjoy indulging yourself.,48,77,0.0032970743236371896,0.9433630540715151,0.05333981465026802,0.05140813106250311,0.6636069987361558,0.2849848897614876,0.47324186759958187
3077,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You enjoy indulging the ones you love.,48,78,0.002748344223959257,0.9950953990889528,0.0021562570476999767,0.04339396254532413,0.5606013422562308,0.39600472503401,0.4989189002422652
3078,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",it is too easy for you to be extravagant.,48,79,0.08411834316843883,0.9085071592918159,0.007374535747818185,0.43313002491600333,0.4492713541716247,0.11759854559395473,0.4959740784275096
3079,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",it is too easy for you to put too much value in material things.,48,80,0.029469336332420805,0.9685337670288584,0.0019969275284008477,0.2714218671572976,0.6030040530407328,0.12557411432799306,0.498971218767423
3080,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",Comfort is important to you.,48,81,0.7054955747595728,0.2837767336378408,0.010727655677661093,0.7351116109094112,0.23515268414642235,0.029735667163667736,0.7351116109094112
3081,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",you hate getting your hands dirty.,48,82,0.7576461852435665,0.24007201353285385,0.0022817854497515014,0.6389560494570516,0.3217775530717196,0.039266544330613794,0.7576461852435665
3082,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.","At times you can be lazy, hoping or expecting someone else to do the dirty work.",48,83,0.1934574260513678,0.8044158079524424,0.0021266997009061197,0.9923930104651012,0.006699003918654146,0.0009080960489228595,0.9923930104651012
3083,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.","Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.",48,84,0.022866417098522638,0.9742507462084856,0.0028829730164461947,0.4103941340177391,0.562411981404146,0.027193842773250897,0.49852478071336387
3084,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.","Guard against possessiveness, jealousy, and taking the easy way out in your relationships.",48,85,0.1415319378152474,0.8514956568184944,0.006972425111254666,0.19242952921537296,0.7060003650226079,0.10157006956093907,0.49593903066519296
3085,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You aim to please in practical ways.,48,86,0.0011497843830707189,0.9912338505942278,0.007616418479079234,0.09598200518381496,0.8042447515371639,0.09977323213911957,0.49618740730472777
3086,"If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",You aim to please in earthy ways.,48,87,0.008783348081769959,0.9798918951037372,0.011324764128179331,0.09546073481120906,0.8188767371170409,0.08566244900979936,0.4942874425975877
3087,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,49,50,0.056103795373071336,0.9400220201490348,0.0038742270789121603,0.12183120576843445,0.8738273730363048,0.004341376778008625,0.49794774738733727
3088,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",Exercise is a good way to release this tension.,49,51,0.0627344758961477,0.9339125375465424,0.003353060733069012,0.8844069069027787,0.11074658117554426,0.0048466026201550464,0.498211253704807
3089,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.","You are clever, witty, and always have a joke or comeback ready for any situation.",49,52,0.04054959359464865,0.9530450730172132,0.006405271810366928,0.0018179128473187192,0.9887210869808972,0.009460999016520932,0.495260885188564
3090,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.,49,53,0.0012592938746190053,0.9915874611874248,0.007153209585341244,0.002287552810415737,0.9741645743330744,0.02354784702075013,0.49641888540505386
3091,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You are quick to grasp new concepts.,49,54,0.06825754403776184,0.917673242640898,0.01406916010799476,0.003022511370773341,0.8964557592538892,0.10052177339771498,0.49245008058746337
3092,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You are equally quick to lose interest in an idea or project once your curiosity has been satisfied.,49,55,0.0035376914034579094,0.9957190854376504,0.0007431067077962777,0.007146179732855898,0.9622600845773648,0.03059372332775553,0.4996271274948243
3093,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You like to taste a little bit of everything.,49,56,0.6794252171261322,0.30940028312264856,0.011174513834573236,0.014910033528396725,0.6163590690444515,0.3687309860804618,0.6794252171261322
3094,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",concentration and disciplined study are not your strong points.,49,57,0.0623865557570643,0.840026157704524,0.09758731429091026,0.00753361308039072,0.9908770586877887,0.001589188266108534,0.49919937414950577
3095,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You are handy with your hands.,49,58,0.1968432377879551,0.7354061138525183,0.06775073015817512,0.020276392004579983,0.7434234501507526,0.2363002335836531,0.37940465382905253
3096,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You may be ambidextrous or mechanically inclined.,49,59,0.027421198831701,0.9137826692279182,0.05879607647655548,0.004503017698348974,0.9385117780200152,0.0569852092595785,0.47137851244768575
3097,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",Debate and argument appeal to you.,49,60,0.028235293503327874,0.8465365536097729,0.1252281055207123,0.010151385187976016,0.9017520123323348,0.08809656241743184,0.4554999801663085
3098,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.,49,61,0.002999652177599965,0.9920651302067864,0.004935222612644192,0.015018056070606996,0.9752112304387106,0.00977077203939822,0.4975249644602994
3099,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.","This is the jack-of-all-trades, master-of-none position.",49,62,0.14937338734912656,0.8441824579965133,0.0064440773454264135,0.003614193097915964,0.9836661053432144,0.012719606310302278,0.493617127302441
3100,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.","There is danger, then, of superficiality.",49,63,0.0046833264432375385,0.9912763906489508,0.004040297547945828,0.3034440453208949,0.6792195240232866,0.01733637593215959,0.49797034572219157
3101,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.","Control of thought, word, and action is necessary in order to be successful.",49,64,0.005261464208273229,0.9233387325663628,0.07139996205671495,0.004835540758429533,0.9936743428416758,0.00149011273111845,0.4992513233753607
3102,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.","Find your focus, stay with it and develop perseverance.",49,65,0.002239207944390303,0.9228345270018028,0.07492636363519821,0.009644569357726273,0.9810892503954644,0.009266166556617493,0.4953217974082804
3103,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.","Journalism, speaking, teaching, sales, advertising, or writing may appeal to you.",49,66,0.058394114655710525,0.8784390526730018,0.06316696261886667,0.001982772874787337,0.9419985811471572,0.05601862701879005,0.4719350395161346
3104,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.","Mentally restless, you may change jobs or locations frequently, or do work that involves movement, travel, and variety.",49,67,0.006872813694821356,0.698009489457777,0.2951176289491915,0.0022927115112410463,0.9762899684292656,0.02141728185865972,0.4892667504157763
3105,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You grasp concepts easily.,49,68,0.2364987124481616,0.7520174170751919,0.011483877542265769,0.0176903216749719,0.8838603183902208,0.09844942930278648,0.4498888056776395
3106,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You may become impatient with those who do n't learn as quickly.,49,69,0.001396496550224365,0.9976443423420188,0.0009593889547483972,0.02499301441716289,0.8734220438917853,0.1015848425120826,0.4995196348037361
3107,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.","If you have Venus in Taurus, in love affairs you are generally loyal, especially if your partner is demonstrative and affectionate.",49,70,0.11643511166340904,0.8070904083982416,0.07647446405597448,0.054327279870950686,0.83277413838885,0.11289855661111516,0.44030780564563127
3108,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.","If you have Venus in Taurus, in love affairs you are generally steady, especially if your partner is demonstrative and affectionate.",49,71,0.13972128336951695,0.8211966808069929,0.03908198878208221,0.11698269005706832,0.8498324801695171,0.0331848582816851,0.4812093959899526
3109,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You are oriented towards the sensual side of life in everything you do.,49,72,0.9738821884060052,0.02416372409448235,0.001954008059887793,0.3288442077328467,0.6570160665809314,0.01413976459281914,0.9738821884060052
3110,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",it may show through too much weight.,49,73,0.020520075376077657,0.9496683905455422,0.02981165757414855,0.018756800262217068,0.5227638879964625,0.458479256252918,0.48478189646058745
3111,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You are tremendously responsive to beauty.,49,74,0.7828583173286469,0.2046606456464533,0.01248107151875335,0.1215007533293728,0.5970916117444284,0.2814076659619703,0.7828583173286469
3112,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You are tremendously responsive to physical appearances.,49,75,0.5818016260035976,0.3980828486880363,0.020115487086424792,0.11221232623004204,0.6170267001799884,0.27076092811734115,0.3475080528906287
3113,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",the physical attractiveness of your partner is very important to you.,49,76,0.17390240609840615,0.7729320124955892,0.053165556309428506,0.28818513131428675,0.5168928192805629,0.1949220703791151,0.46782126087942943
3114,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You enjoy indulging yourself.,49,77,0.8192582183565589,0.16586621353613432,0.01487556315577716,0.9636973303253182,0.031015889716780043,0.005286910204864054,0.9636973303253182
3115,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You enjoy indulging the ones you love.,49,78,0.03874435038109373,0.9250997775577722,0.03615580801984965,0.32166974434254153,0.5132973158056355,0.16503295261715833,0.4811934471110909
3116,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",it is too easy for you to be extravagant.,49,79,0.08468799090570034,0.9112593871431404,0.00405260194464627,0.6437727924259298,0.3392736219359369,0.016953637066175774,0.4977862182551082
3117,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",it is too easy for you to put too much value in material things.,49,80,0.028264140608267395,0.9696714672858808,0.0020643310203156294,0.13810709587897374,0.8527217184112037,0.009171108463663159,0.4989378126112499
3118,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",Comfort is important to you.,49,81,0.904963715221582,0.08659574549139132,0.00844042936275239,0.8137676168632941,0.18229902371871484,0.003933370635777824,0.904963715221582
3119,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",you hate getting your hands dirty.,49,82,0.7729879439095453,0.22395108116663606,0.003060987577604821,0.10997881133188396,0.8539605397323006,0.03606055962722739,0.4797417389019333
3120,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.","At times you can be lazy, hoping or expecting someone else to do the dirty work.",49,83,0.06070094822905886,0.9363918252104396,0.0029071698877321103,0.9882650556443358,0.01097803368856884,0.0007568304344006961,0.9882650556443358
3121,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.","Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.",49,84,0.0449969412072548,0.94335315785115,0.011649947408397629,0.013201906755647351,0.9784853183889392,0.008312699487545773,0.49578804408959287
3122,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.","Guard against possessiveness, jealousy, and taking the easy way out in your relationships.",49,85,0.2440701344365772,0.7141171122981855,0.04181273386222079,0.2286475237190233,0.763254664460446,0.008097829239437327,0.4947508893109328
3123,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You aim to please in practical ways.,49,86,0.0037674514072584225,0.8510552338841512,0.1451773819113243,0.015630067037662853,0.927552794804052,0.05681708234581748,0.47114037941189096
3124,"You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",You aim to please in earthy ways.,49,87,0.02921385928966865,0.8824764936658059,0.08830973601867799,0.0364137961889844,0.8772071758222731,0.08637906849388934,0.4545163840821168
3125,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,Exercise is a good way to release this tension.,50,51,0.0010145979400318149,0.9977294987630464,0.0012560315067977447,0.0017560414418612328,0.993395775236234,0.004848333898425585,0.4993713464966512
3126,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,"You are clever, witty, and always have a joke or comeback ready for any situation.",50,52,0.8917657592657284,0.10644127059471044,0.0017929335781686454,0.058163836591373475,0.9396733561070496,0.002162872225033918,0.4988517790248608
3127,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.,50,53,0.012874402169236366,0.960503180889872,0.026622507919769958,0.0006786898834979161,0.9947206158988808,0.004600732166028708,0.4976980717088964
3128,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,You are quick to grasp new concepts.,50,54,0.6157857842973788,0.3782476588632968,0.005966411101896902,0.031391103480728384,0.9660278762947198,0.0025809183717305072,0.4986677189047105
3129,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,You are equally quick to lose interest in an idea or project once your curiosity has been satisfied.,50,55,0.0042891044429666896,0.9949881682144681,0.0007230033718972363,0.003496097605004821,0.9955325081475948,0.0009714425002378672,0.4995125746869311
3130,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,You like to taste a little bit of everything.,50,56,0.2576653151461145,0.7351836480520397,0.0071510201123335185,0.004533646074420543,0.9944678355951788,0.0009983509318786741,0.4994985510580918
3131,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,concentration and disciplined study are not your strong points.,50,57,0.0026544252189683237,0.8513253464622363,0.14602013532009758,0.0016856212801811211,0.9974398063377314,0.0008747523766453084,0.4995618853952346
3132,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,You are handy with your hands.,50,58,0.2452869899502267,0.7272126063567965,0.0275004194986945,0.10093257735319,0.8971463785579292,0.0019209924411057676,0.4989316749205506
3133,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,You may be ambidextrous or mechanically inclined.,50,59,0.03820403508646161,0.9472905808853735,0.014505356752950987,0.02497678791846634,0.9714720083353692,0.0035510820124769705,0.49817897542754086
3134,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,Debate and argument appeal to you.,50,60,0.16859614156730438,0.8274456293638546,0.003958198785211875,0.008588109309860639,0.9902734042523254,0.0011384803717171194,0.49942582876533254
3135,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.,50,61,0.013459768478225905,0.9805782903554191,0.00596177554299312,0.0017294423482361464,0.9973427853186596,0.0009279754117365114,0.49953520855851896
3136,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,"This is the jack-of-all-trades, master-of-none position.",50,62,0.8549198308112993,0.1371069789434156,0.007973268678152335,0.003287930722043645,0.9959897558593821,0.0007221447529932484,0.49963773646499576
3137,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,"There is danger, then, of superficiality.",50,63,0.002175097056895405,0.9872973640638792,0.010527560814515141,0.013305120682003556,0.9854324845702054,0.001262349204861826,0.4947247455179584
3138,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,"Control of thought, word, and action is necessary in order to be successful.",50,64,0.006569239238618471,0.8786641206877965,0.11476651943394454,0.003286194050100435,0.995834467516018,0.0008792889571988689,0.4995589059790294
3139,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,"Find your focus, stay with it and develop perseverance.",50,65,0.9093731252622859,0.08548916755680552,0.005137698244576788,0.003610844396466728,0.9955908988076391,0.0007981880687378558,0.49959945964922187
3140,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,"Journalism, speaking, teaching, sales, advertising, or writing may appeal to you.",50,66,0.0007258545858640454,0.9976505266417972,0.0016237027137093846,0.008190678425294409,0.9896712973499536,0.0021380287539912186,0.4991875589973152
3141,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,"Mentally restless, you may change jobs or locations frequently, or do work that involves movement, travel, and variety.",50,67,0.0010332350657741925,0.9947135011280501,0.00425351501768116,0.0008903552492108492,0.9911100221607174,0.0079996254467376,0.49787104331327564
3142,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,You grasp concepts easily.,50,68,0.9415706099251852,0.055289916538017854,0.0031394305887461407,0.3039197355933088,0.6935992470906214,0.0024809350375191307,0.9415706099251852
3143,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,You may become impatient with those who do n't learn as quickly.,50,69,0.0009697055906478996,0.997848920288664,0.0011813758847344126,0.0014269294827753526,0.9974312452799424,0.0011417079558549176,0.49940873870929664
3144,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,"If you have Venus in Taurus, in love affairs you are generally loyal, especially if your partner is demonstrative and affectionate.",50,70,0.13745794994228142,0.8442003711081744,0.01834159161600348,0.03644334340054739,0.9607461825373116,0.002810369697055453,0.49854166852452064
3145,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,"If you have Venus in Taurus, in love affairs you are generally steady, especially if your partner is demonstrative and affectionate.",50,71,0.2364943144054716,0.7604791590282112,0.0030265351223246234,0.043314433949452745,0.9551066274649624,0.0015789428521651965,0.4991747848503444
3146,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,You are oriented towards the sensual side of life in everything you do.,50,72,0.8403517724300239,0.15585242535881538,0.0037957634901262358,0.003970654527929654,0.995320336779398,0.000709087179492182,0.49964404305614096
3147,You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,it may show through too much weight.,50,73,0.0008126755666658325,0.9974245867302408,0.0017627042504915762,0.002082556507187273,0.997040844020424,0.0008766209566749807,0.49911793100932983
